timestamp,price_eur_mwh,hour,month,weekday,season
2023-01-04 17:00:00+00:00,85.96,17,1,2,0
2023-01-04 18:00:00+00:00,97.09,18,1,2,0
2023-01-04 19:00:00+00:00,112.73,19,1,2,0
2023-01-04 20:00:00+00:00,90.88,20,1,2,0
2023-01-04 21:00:00+00:00,80.29,21,1,2,0
2023-01-04 22:00:00+00:00,73.36,22,1,2,0
2023-01-04 23:00:00+00:00,63.44,23,1,2,0
2023-01-05 00:00:00+00:00,77.36,0,1,3,0
2023-01-05 01:00:00+00:00,76.87,1,1,3,0
2023-01-05 02:00:00+00:00,72.33,2,1,3,0
2023-01-05 03:00:00+00:00,60.99,3,1,3,0
2023-01-05 04:00:00+00:00,43.71,4,1,3,0
2023-01-05 05:00:00+00:00,59.93,5,1,3,0
2023-01-05 06:00:00+00:00,72.66,6,1,3,0
2023-01-05 07:00:00+00:00,80.17,7,1,3,0
2023-01-05 08:00:00+00:00,96.7,8,1,3,0
2023-01-05 09:00:00+00:00,101.21,9,1,3,0
2023-01-05 10:00:00+00:00,101.72,10,1,3,0
2023-01-05 11:00:00+00:00,78.46,11,1,3,0
2023-01-05 12:00:00+00:00,73.8,12,1,3,0
2023-01-05 13:00:00+00:00,66.65,13,1,3,0
2023-01-05 14:00:00+00:00,49.66,14,1,3,0
2023-01-05 15:00:00+00:00,67.14,15,1,3,0
2023-01-05 16:00:00+00:00,73.3,16,1,3,0
2023-01-05 17:00:00+00:00,101.56,17,1,3,0
2023-01-05 18:00:00+00:00,94.77,18,1,3,0
2023-01-05 19:00:00+00:00,107.39,19,1,3,0
2023-01-05 20:00:00+00:00,96.22,20,1,3,0
2023-01-05 21:00:00+00:00,73.56,21,1,3,0
2023-01-05 22:00:00+00:00,85.64,22,1,3,0
2023-01-05 23:00:00+00:00,81.16,23,1,3,0
2023-01-06 00:00:00+00:00,81.32,0,1,4,0
2023-01-06 01:00:00+00:00,67.5,1,1,4,0
2023-01-06 02:00:00+00:00,83.52,2,1,4,0
2023-01-06 03:00:00+00:00,51.66,3,1,4,0
2023-01-06 04:00:00+00:00,59.72,4,1,4,0
2023-01-06 05:00:00+00:00,80.81,5,1,4,0
2023-01-06 06:00:00+00:00,67.48,6,1,4,0
2023-01-06 07:00:00+00:00,82.06,7,1,4,0
2023-01-06 08:00:00+00:00,98.79,8,1,4,0
2023-01-06 09:00:00+00:00,93.95,9,1,4,0
2023-01-06 10:00:00+00:00,74.22,10,1,4,0
2023-01-06 11:00:00+00:00,77.61,11,1,4,0
2023-01-06 12:00:00+00:00,63.24,12,1,4,0
2023-01-06 13:00:00+00:00,71.03,13,1,4,0
2023-01-06 14:00:00+00:00,57.65,14,1,4,0
2023-01-06 15:00:00+00:00,79.76,15,1,4,0
2023-01-06 16:00:00+00:00,66.55,16,1,4,0
2023-01-06 17:00:00+00:00,79.28,17,1,4,0
2023-01-06 18:00:00+00:00,102.82,18,1,4,0
2023-01-06 19:00:00+00:00,95.13,19,1,4,0
2023-01-06 20:00:00+00:00,98.31,20,1,4,0
2023-01-06 21:00:00+00:00,93.37,21,1,4,0
2023-01-06 22:00:00+00:00,63.63,22,1,4,0
2023-01-06 23:00:00+00:00,76.62,23,1,4,0
2023-01-07 00:00:00+00:00,69.07,0,1,5,0
2023-01-07 01:00:00+00:00,73.03,1,1,5,0
2023-01-07 02:00:00+00:00,54.4,2,1,5,0
2023-01-07 03:00:00+00:00,44.31,3,1,5,0
2023-01-07 04:00:00+00:00,51.2,4,1,5,0
2023-01-07 05:00:00+00:00,57.67,5,1,5,0
2023-01-07 06:00:00+00:00,69.41,6,1,5,0
2023-01-07 07:00:00+00:00,81.36,7,1,5,0
2023-01-07 08:00:00+00:00,84.55,8,1,5,0
2023-01-07 09:00:00+00:00,91.84,9,1,5,0
2023-01-07 10:00:00+00:00,80.97,10,1,5,0
2023-01-07 11:00:00+00:00,63.34,11,1,5,0
2023-01-07 12:00:00+00:00,78.67,12,1,5,0
2023-01-07 13:00:00+00:00,63.03,13,1,5,0
2023-01-07 14:00:00+00:00,47.48,14,1,5,0
2023-01-07 15:00:00+00:00,64.61,15,1,5,0
2023-01-07 16:00:00+00:00,57.02,16,1,5,0
2023-01-07 17:00:00+00:00,80.15,17,1,5,0
2023-01-07 18:00:00+00:00,97.58,18,1,5,0
2023-01-07 19:00:00+00:00,90.42,19,1,5,0
2023-01-07 20:00:00+00:00,96.2,20,1,5,0
2023-01-07 21:00:00+00:00,78.21,21,1,5,0
2023-01-07 22:00:00+00:00,75.07,22,1,5,0
2023-01-07 23:00:00+00:00,82.32,23,1,5,0
2023-01-08 00:00:00+00:00,65.03,0,1,6,0
2023-01-08 01:00:00+00:00,60.75,1,1,6,0
2023-01-08 02:00:00+00:00,57.18,2,1,6,0
2023-01-08 03:00:00+00:00,48.34,3,1,6,0
2023-01-08 04:00:00+00:00,46.41,4,1,6,0
2023-01-08 05:00:00+00:00,58.02,5,1,6,0
2023-01-08 06:00:00+00:00,69.62,6,1,6,0
2023-01-08 07:00:00+00:00,85.2,7,1,6,0
2023-01-08 08:00:00+00:00,90.1,8,1,6,0
2023-01-08 09:00:00+00:00,101.61,9,1,6,0
2023-01-08 10:00:00+00:00,76.51,10,1,6,0
2023-01-08 11:00:00+00:00,90.82,11,1,6,0
2023-01-08 12:00:00+00:00,68.75,12,1,6,0
2023-01-08 13:00:00+00:00,52.38,13,1,6,0
2023-01-08 14:00:00+00:00,48.44,14,1,6,0
2023-01-08 15:00:00+00:00,63.22,15,1,6,0
2023-01-08 16:00:00+00:00,63.03,16,1,6,0
2023-01-08 17:00:00+00:00,79.57,17,1,6,0
2023-01-08 18:00:00+00:00,92.1,18,1,6,0
2023-01-08 19:00:00+00:00,96.4,19,1,6,0
2023-01-08 20:00:00+00:00,81.72,20,1,6,0
2023-01-08 21:00:00+00:00,62.79,21,1,6,0
2023-01-08 22:00:00+00:00,64.92,22,1,6,0
2023-01-08 23:00:00+00:00,74.0,23,1,6,0
2023-01-09 00:00:00+00:00,76.71,0,1,0,0
2023-01-09 01:00:00+00:00,64.81,1,1,0,0
2023-01-09 02:00:00+00:00,73.68,2,1,0,0
2023-01-09 03:00:00+00:00,65.95,3,1,0,0
2023-01-09 04:00:00+00:00,47.96,4,1,0,0
2023-01-09 05:00:00+00:00,64.52,5,1,0,0
2023-01-09 06:00:00+00:00,75.87,6,1,0,0
2023-01-09 07:00:00+00:00,77.44,7,1,0,0
2023-01-09 08:00:00+00:00,100.86,8,1,0,0
2023-01-09 09:00:00+00:00,102.47,9,1,0,0
2023-01-09 10:00:00+00:00,95.29,10,1,0,0
2023-01-09 11:00:00+00:00,85.49,11,1,0,0
2023-01-09 12:00:00+00:00,60.72,12,1,0,0
2023-01-09 13:00:00+00:00,59.74,13,1,0,0
2023-01-09 14:00:00+00:00,69.13,14,1,0,0
2023-01-09 15:00:00+00:00,71.47,15,1,0,0
2023-01-09 16:00:00+00:00,76.94,16,1,0,0
2023-01-09 17:00:00+00:00,112.68,17,1,0,0
2023-01-09 18:00:00+00:00,100.88,18,1,0,0
2023-01-09 19:00:00+00:00,114.07,19,1,0,0
2023-01-09 20:00:00+00:00,104.13,20,1,0,0
2023-01-09 21:00:00+00:00,88.12,21,1,0,0
2023-01-09 22:00:00+00:00,73.97,22,1,0,0
2023-01-09 23:00:00+00:00,81.22,23,1,0,0
2023-01-10 00:00:00+00:00,68.81,0,1,1,0
2023-01-10 01:00:00+00:00,72.88,1,1,1,0
2023-01-10 02:00:00+00:00,68.41,2,1,1,0
2023-01-10 03:00:00+00:00,63.53,3,1,1,0
2023-01-10 04:00:00+00:00,73.55,4,1,1,0
2023-01-10 05:00:00+00:00,48.35,5,1,1,0
2023-01-10 06:00:00+00:00,80.9,6,1,1,0
2023-01-10 07:00:00+00:00,73.69,7,1,1,0
2023-01-10 08:00:00+00:00,94.22,8,1,1,0
2023-01-10 09:00:00+00:00,106.69,9,1,1,0
2023-01-10 10:00:00+00:00,87.14,10,1,1,0
2023-01-10 11:00:00+00:00,68.44,11,1,1,0
2023-01-10 12:00:00+00:00,66.02,12,1,1,0
2023-01-10 13:00:00+00:00,72.68,13,1,1,0
2023-01-10 14:00:00+00:00,59.17,14,1,1,0
2023-01-10 15:00:00+00:00,69.09,15,1,1,0
2023-01-10 16:00:00+00:00,73.18,16,1,1,0
2023-01-10 17:00:00+00:00,76.64,17,1,1,0
2023-01-10 18:00:00+00:00,113.46,18,1,1,0
2023-01-10 19:00:00+00:00,110.05,19,1,1,0
2023-01-10 20:00:00+00:00,80.29,20,1,1,0
2023-01-10 21:00:00+00:00,84.4,21,1,1,0
2023-01-10 22:00:00+00:00,71.2,22,1,1,0
2023-01-10 23:00:00+00:00,81.96,23,1,1,0
2023-01-11 00:00:00+00:00,68.65,0,1,2,0
2023-01-11 01:00:00+00:00,73.86,1,1,2,0
2023-01-11 02:00:00+00:00,76.33,2,1,2,0
2023-01-11 03:00:00+00:00,69.8,3,1,2,0
2023-01-11 04:00:00+00:00,45.43,4,1,2,0
2023-01-11 05:00:00+00:00,60.61,5,1,2,0
2023-01-11 06:00:00+00:00,71.61,6,1,2,0
2023-01-11 07:00:00+00:00,81.36,7,1,2,0
2023-01-11 08:00:00+00:00,112.12,8,1,2,0
2023-01-11 09:00:00+00:00,101.22,9,1,2,0
2023-01-11 10:00:00+00:00,76.54,10,1,2,0
2023-01-11 11:00:00+00:00,84.4,11,1,2,0
2023-01-11 12:00:00+00:00,88.72,12,1,2,0
2023-01-11 13:00:00+00:00,75.5,13,1,2,0
2023-01-11 14:00:00+00:00,52.85,14,1,2,0
2023-01-11 15:00:00+00:00,63.48,15,1,2,0
2023-01-11 16:00:00+00:00,82.95,16,1,2,0
2023-01-11 17:00:00+00:00,76.19,17,1,2,0
2023-01-11 18:00:00+00:00,99.86,18,1,2,0
2023-01-11 19:00:00+00:00,111.18,19,1,2,0
2023-01-11 20:00:00+00:00,89.08,20,1,2,0
2023-01-11 21:00:00+00:00,82.43,21,1,2,0
2023-01-11 22:00:00+00:00,50.56,22,1,2,0
2023-01-11 23:00:00+00:00,66.95,23,1,2,0
2023-01-12 00:00:00+00:00,72.97,0,1,3,0
2023-01-12 01:00:00+00:00,64.8,1,1,3,0
2023-01-12 02:00:00+00:00,85.35,2,1,3,0
2023-01-12 03:00:00+00:00,51.43,3,1,3,0
2023-01-12 04:00:00+00:00,51.51,4,1,3,0
2023-01-12 05:00:00+00:00,64.34,5,1,3,0
2023-01-12 06:00:00+00:00,86.94,6,1,3,0
2023-01-12 07:00:00+00:00,75.1,7,1,3,0
2023-01-12 08:00:00+00:00,107.3,8,1,3,0
2023-01-12 09:00:00+00:00,98.06,9,1,3,0
2023-01-12 10:00:00+00:00,78.77,10,1,3,0
2023-01-12 11:00:00+00:00,80.76,11,1,3,0
2023-01-12 12:00:00+00:00,73.33,12,1,3,0
2023-01-12 13:00:00+00:00,62.44,13,1,3,0
2023-01-12 14:00:00+00:00,65.57,14,1,3,0
2023-01-12 15:00:00+00:00,64.27,15,1,3,0
2023-01-12 16:00:00+00:00,73.72,16,1,3,0
2023-01-12 17:00:00+00:00,87.15,17,1,3,0
2023-01-12 18:00:00+00:00,109.0,18,1,3,0
2023-01-12 19:00:00+00:00,95.08,19,1,3,0
2023-01-12 20:00:00+00:00,113.56,20,1,3,0
2023-01-12 21:00:00+00:00,67.29,21,1,3,0
2023-01-12 22:00:00+00:00,75.28,22,1,3,0
2023-01-12 23:00:00+00:00,79.85,23,1,3,0
2023-01-13 00:00:00+00:00,77.24,0,1,4,0
2023-01-13 01:00:00+00:00,69.8,1,1,4,0
2023-01-13 02:00:00+00:00,70.63,2,1,4,0
2023-01-13 03:00:00+00:00,58.93,3,1,4,0
2023-01-13 04:00:00+00:00,50.31,4,1,4,0
2023-01-13 05:00:00+00:00,70.09,5,1,4,0
2023-01-13 06:00:00+00:00,78.26,6,1,4,0
2023-01-13 07:00:00+00:00,81.04,7,1,4,0
2023-01-13 08:00:00+00:00,105.19,8,1,4,0
2023-01-13 09:00:00+00:00,100.44,9,1,4,0
2023-01-13 10:00:00+00:00,93.13,10,1,4,0
2023-01-13 11:00:00+00:00,82.1,11,1,4,0
2023-01-13 12:00:00+00:00,65.11,12,1,4,0
2023-01-13 13:00:00+00:00,62.76,13,1,4,0
2023-01-13 14:00:00+00:00,70.99,14,1,4,0
2023-01-13 15:00:00+00:00,72.24,15,1,4,0
2023-01-13 16:00:00+00:00,72.65,16,1,4,0
2023-01-13 17:00:00+00:00,82.79,17,1,4,0
2023-01-13 18:00:00+00:00,106.53,18,1,4,0
2023-01-13 19:00:00+00:00,100.25,19,1,4,0
2023-01-13 20:00:00+00:00,100.87,20,1,4,0
2023-01-13 21:00:00+00:00,81.29,21,1,4,0
2023-01-13 22:00:00+00:00,74.75,22,1,4,0
2023-01-13 23:00:00+00:00,83.94,23,1,4,0
2023-01-14 00:00:00+00:00,73.6,0,1,5,0
2023-01-14 01:00:00+00:00,73.29,1,1,5,0
2023-01-14 02:00:00+00:00,74.74,2,1,5,0
2023-01-14 03:00:00+00:00,55.04,3,1,5,0
2023-01-14 04:00:00+00:00,52.48,4,1,5,0
2023-01-14 05:00:00+00:00,52.81,5,1,5,0
2023-01-14 06:00:00+00:00,70.0,6,1,5,0
2023-01-14 07:00:00+00:00,77.55,7,1,5,0
2023-01-14 08:00:00+00:00,90.77,8,1,5,0
2023-01-14 09:00:00+00:00,94.74,9,1,5,0
2023-01-14 10:00:00+00:00,72.08,10,1,5,0
2023-01-14 11:00:00+00:00,85.8,11,1,5,0
2023-01-14 12:00:00+00:00,55.69,12,1,5,0
2023-01-14 13:00:00+00:00,49.53,13,1,5,0
2023-01-14 14:00:00+00:00,66.27,14,1,5,0
2023-01-14 15:00:00+00:00,65.69,15,1,5,0
2023-01-14 16:00:00+00:00,69.81,16,1,5,0
2023-01-14 17:00:00+00:00,78.88,17,1,5,0
2023-01-14 18:00:00+00:00,88.21,18,1,5,0
2023-01-14 19:00:00+00:00,89.8,19,1,5,0
2023-01-14 20:00:00+00:00,89.1,20,1,5,0
2023-01-14 21:00:00+00:00,69.49,21,1,5,0
2023-01-14 22:00:00+00:00,76.29,22,1,5,0
2023-01-14 23:00:00+00:00,65.97,23,1,5,0
2023-01-15 00:00:00+00:00,60.39,0,1,6,0
2023-01-15 01:00:00+00:00,64.21,1,1,6,0
2023-01-15 02:00:00+00:00,67.6,2,1,6,0
2023-01-15 03:00:00+00:00,50.36,3,1,6,0
2023-01-15 04:00:00+00:00,40.45,4,1,6,0
2023-01-15 05:00:00+00:00,57.24,5,1,6,0
2023-01-15 06:00:00+00:00,69.37,6,1,6,0
2023-01-15 07:00:00+00:00,74.53,7,1,6,0
2023-01-15 08:00:00+00:00,86.22,8,1,6,0
2023-01-15 09:00:00+00:00,91.84,9,1,6,0
2023-01-15 10:00:00+00:00,67.04,10,1,6,0
2023-01-15 11:00:00+00:00,57.8,11,1,6,0
2023-01-15 12:00:00+00:00,57.99,12,1,6,0
2023-01-15 13:00:00+00:00,57.53,13,1,6,0
2023-01-15 14:00:00+00:00,59.5,14,1,6,0
2023-01-15 15:00:00+00:00,71.16,15,1,6,0
2023-01-15 16:00:00+00:00,71.68,16,1,6,0
2023-01-15 17:00:00+00:00,72.57,17,1,6,0
2023-01-15 18:00:00+00:00,88.16,18,1,6,0
2023-01-15 19:00:00+00:00,88.96,19,1,6,0
2023-01-15 20:00:00+00:00,88.35,20,1,6,0
2023-01-15 21:00:00+00:00,72.6,21,1,6,0
2023-01-15 22:00:00+00:00,71.08,22,1,6,0
2023-01-15 23:00:00+00:00,60.53,23,1,6,0
2023-01-16 00:00:00+00:00,79.15,0,1,0,0
2023-01-16 01:00:00+00:00,87.04,1,1,0,0
2023-01-16 02:00:00+00:00,71.42,2,1,0,0
2023-01-16 03:00:00+00:00,66.08,3,1,0,0
2023-01-16 04:00:00+00:00,60.55,4,1,0,0
2023-01-16 05:00:00+00:00,60.08,5,1,0,0
2023-01-16 06:00:00+00:00,77.2,6,1,0,0
2023-01-16 07:00:00+00:00,86.69,7,1,0,0
2023-01-16 08:00:00+00:00,98.77,8,1,0,0
2023-01-16 09:00:00+00:00,91.8,9,1,0,0
2023-01-16 10:00:00+00:00,86.82,10,1,0,0
2023-01-16 11:00:00+00:00,81.04,11,1,0,0
2023-01-16 12:00:00+00:00,83.35,12,1,0,0
2023-01-16 13:00:00+00:00,74.92,13,1,0,0
2023-01-16 14:00:00+00:00,82.23,14,1,0,0
2023-01-16 15:00:00+00:00,61.22,15,1,0,0
2023-01-16 16:00:00+00:00,79.79,16,1,0,0
2023-01-16 17:00:00+00:00,83.32,17,1,0,0
2023-01-16 18:00:00+00:00,113.83,18,1,0,0
2023-01-16 19:00:00+00:00,98.51,19,1,0,0
2023-01-16 20:00:00+00:00,89.78,20,1,0,0
2023-01-16 21:00:00+00:00,78.11,21,1,0,0
2023-01-16 22:00:00+00:00,59.5,22,1,0,0
2023-01-16 23:00:00+00:00,70.94,23,1,0,0
2023-01-17 00:00:00+00:00,68.92,0,1,1,0
2023-01-17 01:00:00+00:00,75.98,1,1,1,0
2023-01-17 02:00:00+00:00,75.03,2,1,1,0
2023-01-17 03:00:00+00:00,77.88,3,1,1,0
2023-01-17 04:00:00+00:00,62.63,4,1,1,0
2023-01-17 05:00:00+00:00,58.68,5,1,1,0
2023-01-17 06:00:00+00:00,68.22,6,1,1,0
2023-01-17 07:00:00+00:00,90.52,7,1,1,0
2023-01-17 08:00:00+00:00,87.43,8,1,1,0
2023-01-17 09:00:00+00:00,112.63,9,1,1,0
2023-01-17 10:00:00+00:00,96.06,10,1,1,0
2023-01-17 11:00:00+00:00,73.31,11,1,1,0
2023-01-17 12:00:00+00:00,58.04,12,1,1,0
2023-01-17 13:00:00+00:00,78.07,13,1,1,0
2023-01-17 14:00:00+00:00,64.09,14,1,1,0
2023-01-17 15:00:00+00:00,77.26,15,1,1,0
2023-01-17 16:00:00+00:00,60.06,16,1,1,0
2023-01-17 17:00:00+00:00,77.06,17,1,1,0
2023-01-17 18:00:00+00:00,96.35,18,1,1,0
2023-01-17 19:00:00+00:00,105.36,19,1,1,0
2023-01-17 20:00:00+00:00,92.89,20,1,1,0
2023-01-17 21:00:00+00:00,87.89,21,1,1,0
2023-01-17 22:00:00+00:00,67.95,22,1,1,0
2023-01-17 23:00:00+00:00,74.01,23,1,1,0
2023-01-18 00:00:00+00:00,75.96,0,1,2,0
2023-01-18 01:00:00+00:00,78.89,1,1,2,0
2023-01-18 02:00:00+00:00,77.99,2,1,2,0
2023-01-18 03:00:00+00:00,53.87,3,1,2,0
2023-01-18 04:00:00+00:00,42.76,4,1,2,0
2023-01-18 05:00:00+00:00,73.51,5,1,2,0
2023-01-18 06:00:00+00:00,78.06,6,1,2,0
2023-01-18 07:00:00+00:00,80.6,7,1,2,0
2023-01-18 08:00:00+00:00,110.4,8,1,2,0
2023-01-18 09:00:00+00:00,98.91,9,1,2,0
2023-01-18 10:00:00+00:00,96.06,10,1,2,0
2023-01-18 11:00:00+00:00,77.6,11,1,2,0
2023-01-18 12:00:00+00:00,88.23,12,1,2,0
2023-01-18 13:00:00+00:00,81.28,13,1,2,0
2023-01-18 14:00:00+00:00,63.02,14,1,2,0
2023-01-18 15:00:00+00:00,75.13,15,1,2,0
2023-01-18 16:00:00+00:00,77.98,16,1,2,0
2023-01-18 17:00:00+00:00,92.8,17,1,2,0
2023-01-18 18:00:00+00:00,88.59,18,1,2,0
2023-01-18 19:00:00+00:00,110.47,19,1,2,0
2023-01-18 20:00:00+00:00,104.96,20,1,2,0
2023-01-18 21:00:00+00:00,68.84,21,1,2,0
2023-01-18 22:00:00+00:00,67.03,22,1,2,0
2023-01-18 23:00:00+00:00,58.83,23,1,2,0
2023-01-19 00:00:00+00:00,72.84,0,1,3,0
2023-01-19 01:00:00+00:00,80.52,1,1,3,0
2023-01-19 02:00:00+00:00,84.31,2,1,3,0
2023-01-19 03:00:00+00:00,63.46,3,1,3,0
2023-01-19 04:00:00+00:00,68.06,4,1,3,0
2023-01-19 05:00:00+00:00,52.25,5,1,3,0
2023-01-19 06:00:00+00:00,61.78,6,1,3,0
2023-01-19 07:00:00+00:00,86.14,7,1,3,0
2023-01-19 08:00:00+00:00,101.07,8,1,3,0
2023-01-19 09:00:00+00:00,97.72,9,1,3,0
2023-01-19 10:00:00+00:00,70.09,10,1,3,0
2023-01-19 11:00:00+00:00,76.35,11,1,3,0
2023-01-19 12:00:00+00:00,61.31,12,1,3,0
2023-01-19 13:00:00+00:00,72.6,13,1,3,0
2023-01-19 14:00:00+00:00,67.94,14,1,3,0
2023-01-19 15:00:00+00:00,59.84,15,1,3,0
2023-01-19 16:00:00+00:00,68.7,16,1,3,0
2023-01-19 17:00:00+00:00,73.38,17,1,3,0
2023-01-19 18:00:00+00:00,95.81,18,1,3,0
2023-01-19 19:00:00+00:00,112.62,19,1,3,0
2023-01-19 20:00:00+00:00,88.61,20,1,3,0
2023-01-19 21:00:00+00:00,86.94,21,1,3,0
2023-01-19 22:00:00+00:00,72.25,22,1,3,0
2023-01-19 23:00:00+00:00,68.8,23,1,3,0
2023-01-20 00:00:00+00:00,74.14,0,1,4,0
2023-01-20 01:00:00+00:00,66.5,1,1,4,0
2023-01-20 02:00:00+00:00,67.86,2,1,4,0
2023-01-20 03:00:00+00:00,53.29,3,1,4,0
2023-01-20 04:00:00+00:00,70.75,4,1,4,0
2023-01-20 05:00:00+00:00,63.57,5,1,4,0
2023-01-20 06:00:00+00:00,69.81,6,1,4,0
2023-01-20 07:00:00+00:00,88.3,7,1,4,0
2023-01-20 08:00:00+00:00,97.09,8,1,4,0
2023-01-20 09:00:00+00:00,96.21,9,1,4,0
2023-01-20 10:00:00+00:00,91.54,10,1,4,0
2023-01-20 11:00:00+00:00,83.12,11,1,4,0
2023-01-20 12:00:00+00:00,67.5,12,1,4,0
2023-01-20 13:00:00+00:00,62.63,13,1,4,0
2023-01-20 14:00:00+00:00,62.81,14,1,4,0
2023-01-20 15:00:00+00:00,48.94,15,1,4,0
2023-01-20 16:00:00+00:00,60.69,16,1,4,0
2023-01-20 17:00:00+00:00,92.79,17,1,4,0
2023-01-20 18:00:00+00:00,109.47,18,1,4,0
2023-01-20 19:00:00+00:00,102.99,19,1,4,0
2023-01-20 20:00:00+00:00,101.11,20,1,4,0
2023-01-20 21:00:00+00:00,85.4,21,1,4,0
2023-01-20 22:00:00+00:00,101.12,22,1,4,0
2023-01-20 23:00:00+00:00,84.1,23,1,4,0
2023-01-21 00:00:00+00:00,65.97,0,1,5,0
